serial,brand,gender,price,total_sale,seller_reviews,year,volume
18330,Bell & Ross,Men's watch/Unisex,247500.0,1606.0,1147.0,2024-01-01,Medium Sale
18331,Rolex,Men's watch/Unisex,1121917.5,749.0,511.0,2022-01-01,Medium Sale
18335,Pulsar,Women's watch,8002.5,14642.0,7436.0,2024-01-01,High Sale
18339,TAG Heuer,Women's watch,259132.5,14642.0,448.0,2024-01-01,High Sale
18344,Movado,Men's watch/Unisex,57255.0,421.0,353.0,1990-01-01,Low Sale
18350,Fossil,Men's watch/Unisex,4042.5,14642.0,448.0,2013-01-01,High Sale
18354,Poljot,Men's watch/Unisex,53212.5,2054.0,1420.0,2016-01-01,Medium Sale
18355,Rado,Men's watch/Unisex,77880.0,702.0,545.0,2013-01-01,Low Sale
18365,Rolex,Men's watch/Unisex,1203015.0,355.0,260.0,2019-01-01,Low Sale
18366,Daniel Roth,Men's watch/Unisex,4863375.0,418.0,270.0,2024-01-01,Low Sale
18372,Orient,Men's watch/Unisex,66000.0,319.0,169.0,2022-01-01,Low Sale
18373,Baume & Mercier,Women's watch,99000.0,1606.0,1147.0,2024-01-01,Medium Sale
18379,NOMOS,Men's watch/Unisex,251955.0,2224.0,1454.0,2020-01-01,Medium Sale
18383,Rotary,Men's watch/Unisex,13365.0,14642.0,7436.0,2024-01-01,High Sale
18384,Pulsar,Men's watch/Unisex,10642.5,14642.0,7436.0,2024-01-01,High Sale
18389,Terra Cielo Mare,Men's watch/Unisex,49252.5,14642.0,448.0,2024-01-01,High Sale
18390,Casio,Men's watch/Unisex,8167.5,14642.0,448.0,2022-01-01,High Sale
18391,Citizen,Men's watch/Unisex,112447.5,319.0,169.0,2021-01-01,Low Sale
18392,Ernest Borel,Men's watch/Unisex,130432.5,313.0,257.0,2024-01-01,Low Sale
18393,Oris,Men's watch/Unisex,157987.5,2224.0,1454.0,2022-01-01,Medium Sale
18397,Zeppelin,Men's watch/Unisex,26730.0,1609.0,1189.0,2024-01-01,Medium Sale
18399,Dior,Women's watch,34650.0,937.0,580.0,2024-01-01,Medium Sale
18403,Heuer,Men's watch/Unisex,228525.0,476.0,406.0,2024-01-01,Low Sale
18407,Michele,Women's watch,123337.5,431.0,277.0,2024-01-01,Low Sale
18409,Franck Muller,Women's watch,742417.5,267.0,196.0,2024-01-01,Low Sale
18410,Paul Picot,Women's watch,48345.0,14642.0,448.0,2000-01-01,High Sale
18411,Steinhart,Men's watch/Unisex,48345.0,14642.0,448.0,2024-01-01,High Sale
18422,Longines,Men's watch/Unisex,38362.5,1425.0,879.0,2024-01-01,Medium Sale
18430,Police,Women's watch,13365.0,14642.0,7436.0,2024-01-01,High Sale
18435,TAG Heuer,Men's watch/Unisex,1584000.0,1153.0,859.0,2024-01-01,Medium Sale
18440,Mido,Women's watch,88275.0,1177.0,671.0,2024-01-01,Medium Sale
18446,Union Glashütte,Men's watch/Unisex,223492.5,1121.0,790.0,2024-01-01,Medium Sale
18447,Meistersinger,Men's watch/Unisex,139755.0,680.0,488.0,2024-01-01,Low Sale
18449,Pequignet,Men's watch/Unisex,966322.5,358.0,312.0,2024-01-01,Low Sale
18451,Squale,Men's watch/Unisex,107250.0,1076.0,944.0,2024-01-01,Medium Sale
18462,U-Boat,Men's watch/Unisex,174405.0,511.0,383.0,2023-01-01,Low Sale
18469,Pulsar,Men's watch/Unisex,29370.0,1144.0,789.0,1990-01-01,Medium Sale
18472,JeanRichard,Men's watch/Unisex,87202.5,228.0,165.0,2018-01-01,Low Sale
18481,Steinhart,Men's watch/Unisex,63525.0,411.0,270.0,2016-01-01,Low Sale
18484,Chopard,Men's watch/Unisex,231000.0,1606.0,1147.0,2024-01-01,Medium Sale
18485,Zelos,Men's watch/Unisex,67072.5,591.0,444.0,2021-01-01,Low Sale
18490,Hanhart,Men's watch/Unisex,173580.0,374.0,327.0,2024-01-01,Low Sale
18493,Tudor,Men's watch/Unisex,344437.5,1125.0,853.0,2019-01-01,Medium Sale
18501,Louis Erard,Men's watch/Unisex,115417.5,1531.0,1106.0,2024-01-01,Medium Sale
18512,IWC,Men's watch/Unisex,614625.0,628.0,461.0,2017-01-01,Low Sale
18522,Richard Mille,Men's watch/Unisex,24667500.0,243.0,153.0,2024-01-01,Low Sale
18523,Steinhart,Men's watch/Unisex,35722.5,229.0,197.0,2021-01-01,Low Sale
18525,Hanhart,Men's watch/Unisex,223657.5,358.0,312.0,2024-01-01,Low Sale
18527,Tissot,Men's watch/Unisex,48675.0,2264.0,1331.0,2023-01-01,Medium Sale
18540,Aerowatch,Women's watch,38775.0,263.0,183.0,2012-01-01,Low Sale
18542,Pequignet,Women's watch,55440.0,1425.0,879.0,2024-01-01,Medium Sale
18547,Vulcain,Men's watch/Unisex,144045.0,374.0,327.0,2024-01-01,Low Sale
18549,U-Boat,Men's watch/Unisex,152130.0,263.0,232.0,2022-01-01,Low Sale
18555,Festina,Men's watch/Unisex,12457.5,14642.0,7436.0,2024-01-01,High Sale
18556,Lorus,Men's watch/Unisex,8827.5,14642.0,7436.0,2024-01-01,High Sale
18564,Sinn,Men's watch/Unisex,195937.5,338.0,258.0,2011-01-01,Low Sale
18566,Tissot,Men's watch/Unisex,48675.0,14642.0,448.0,2023-01-01,High Sale
18567,Jaquet-Droz,Men's watch/Unisex,1342110.0,921.0,789.0,2024-01-01,Medium Sale
18571,Atlantic,Men's watch/Unisex,71527.5,2073.0,1305.0,2024-01-01,Medium Sale
18573,Garmin,Men's watch/Unisex,95617.5,14950.0,10175.0,2024-01-01,High Sale
18579,Nivada,Men's watch/Unisex,124410.0,3109.0,2199.0,2024-01-01,High Sale
18580,Louis XVI,Men's watch/Unisex,36217.5,14642.0,7436.0,2024-01-01,High Sale
18583,Victorinox Swiss Army,Men's watch/Unisex,25987.5,14642.0,448.0,2017-01-01,High Sale
18586,Vostok,Men's watch/Unisex,34732.5,374.0,268.0,2015-01-01,Low Sale
18588,Meistersinger,Men's watch/Unisex,142230.0,347.0,294.0,2022-01-01,Low Sale
18589,Omega,Men's watch/Unisex,594000.0,274.0,178.0,2024-01-01,Low Sale
18595,Zenith,Men's watch/Unisex,866250.0,3534.0,2000.0,2023-01-01,High Sale
18597,Corum,Men's watch/Unisex,470250.0,249.0,172.0,2021-01-01,Low Sale
18600,Maserati,Men's watch/Unisex,19717.5,14642.0,7436.0,2024-01-01,High Sale
18603,Spinnaker,Men's watch/Unisex,49252.5,3109.0,2199.0,2024-01-01,High Sale
18605,Porsche Design,Men's watch/Unisex,49252.5,14642.0,448.0,2020-01-01,High Sale
18609,Mondia,Men's watch/Unisex,35805.0,14642.0,448.0,1975-01-01,High Sale
18611,Luminox,Men's watch/Unisex,22440.0,2073.0,1305.0,2024-01-01,Medium Sale
18615,Festina,Men's watch/Unisex,12457.5,14642.0,7436.0,2024-01-01,High Sale
18624,Panerai,Men's watch/Unisex,572550.0,409.0,270.0,2018-01-01,Low Sale
18625,TW Steel,Men's watch/Unisex,20460.0,14642.0,7436.0,2024-01-01,High Sale
18632,Mondia,Men's watch/Unisex,24172.5,14642.0,448.0,2020-01-01,High Sale
18635,Chopard,Women's watch,408292.5,522.0,375.0,2024-01-01,Low Sale
18636,Paul Picot,Men's watch/Unisex,115417.5,14642.0,448.0,1993-01-01,High Sale
18637,Maserati,Men's watch/Unisex,23100.0,14642.0,7436.0,2024-01-01,High Sale
18639,Venezianico,Men's watch/Unisex,80107.5,343.0,300.0,2024-01-01,Low Sale
18643,Luminox,Men's watch/Unisex,26317.5,14642.0,7436.0,2024-01-01,High Sale
18644,GUB Glashütte,Men's watch/Unisex,87697.5,495.0,412.0,1965-01-01,Low Sale
18645,Traser,Men's watch/Unisex,44632.5,14642.0,7436.0,2024-01-01,High Sale
18646,Epos,Men's watch/Unisex,97680.0,14642.0,448.0,2024-01-01,High Sale
18647,Traser,Men's watch/Unisex,71115.0,1474.0,1090.0,2024-01-01,Medium Sale
18650,Locman,Men's watch/Unisex,67897.5,343.0,300.0,2024-01-01,Low Sale
18652,Roger Dubuis,Men's watch/Unisex,5358375.0,3088.0,2340.0,2012-01-01,High Sale
18655,Maurice Lacroix,Men's watch/Unisex,84562.5,358.0,312.0,2024-01-01,Low Sale
18656,Meistersinger,Men's watch/Unisex,178035.0,2330.0,1745.0,2024-01-01,Medium Sale
18662,Festina,Men's watch/Unisex,33907.5,1144.0,789.0,1993-01-01,Medium Sale
18664,Louis Erard,Men's watch/Unisex,532125.0,3088.0,2340.0,2024-01-01,High Sale
18667,Alexander Shorokhoff,Men's watch/Unisex,160132.5,1474.0,1090.0,2024-01-01,Medium Sale
18672,Eterna,Men's watch/Unisex,124245.0,2482.0,1601.0,1996-01-01,Medium Sale
18674,Charriol,Men's watch/Unisex,49500.0,249.0,172.0,2005-01-01,Low Sale
18675,Cvstos,Women's watch,1744792.5,1474.0,1090.0,2023-01-01,Medium Sale
18676,Cartier,Men's watch/Unisex,618667.5,818.0,587.0,2023-01-01,Medium Sale
18677,Paul Picot,Men's watch/Unisex,187935.0,464.0,264.0,2008-01-01,Low Sale
18683,Zodiac,Men's watch/Unisex,86625.0,431.0,277.0,2024-01-01,Low Sale
18685,Mido,Men's watch/Unisex,88027.5,253.0,198.0,2024-01-01,Low Sale
18691,Jaeger-LeCoultre,Men's watch/Unisex,618750.0,1606.0,1147.0,2024-01-01,Medium Sale
18705,Michele,Women's watch,86625.0,546.0,372.0,2024-01-01,Low Sale
18706,Casio,Men's watch/Unisex,42075.0,1177.0,671.0,2024-01-01,Medium Sale
18707,Rado,Men's watch/Unisex,42075.0,14642.0,448.0,1970-01-01,High Sale
18708,Frederique Constant,Men's watch/Unisex,89017.5,229.0,201.0,2024-01-01,Low Sale
18716,Dewitt,Men's watch/Unisex,6822750.0,239.0,188.0,2019-01-01,Low Sale
18717,Eterna,Men's watch/Unisex,36960.0,313.0,257.0,2024-01-01,Low Sale
18718,Breitling,Men's watch/Unisex,255750.0,3531.0,2421.0,2024-01-01,High Sale
18725,Spinnaker,Men's watch/Unisex,20460.0,14642.0,7436.0,2024-01-01,High Sale
18734,Mühle Glashütte,Men's watch/Unisex,129772.5,9684.0,7769.0,2024-01-01,High Sale
18742,Sevenfriday,Men's watch/Unisex,142725.0,935.0,670.0,2023-01-01,Medium Sale
18748,Ulysse Nardin,Men's watch/Unisex,346087.5,791.0,574.0,2024-01-01,Medium Sale
18749,Armani,Men's watch/Unisex,27307.5,5467.0,3308.0,2019-01-01,High Sale
18753,Chanel,Women's watch,329917.5,516.0,333.0,2024-01-01,Low Sale
18763,Dewitt,Men's watch/Unisex,2862750.0,239.0,188.0,2021-01-01,Low Sale
18765,Grand Seiko,Men's watch/Unisex,791587.5,409.0,270.0,2023-01-01,Low Sale
18769,Anonimo,Men's watch/Unisex,348067.5,1004.0,784.0,2024-01-01,Medium Sale
18771,Hamilton,Women's watch,78787.5,580.0,323.0,2024-01-01,Low Sale
18777,Tissot,Men's watch/Unisex,65010.0,1177.0,671.0,2024-01-01,Medium Sale
18780,Fortis,Men's watch/Unisex,58080.0,14642.0,448.0,2019-01-01,High Sale
18782,Maserati,Men's watch/Unisex,16582.5,5467.0,3308.0,2023-01-01,High Sale
18783,Tecnotempo,Men's watch/Unisex,28215.0,14642.0,448.0,2024-01-01,High Sale
18785,Poljot,Men's watch/Unisex,58080.0,806.0,552.0,2023-01-01,Medium Sale
18786,Glashütte Original,Men's watch/Unisex,725835.0,299.0,200.0,2024-01-01,Low Sale
18787,Lucien Rochat,Men's watch/Unisex,35805.0,14642.0,448.0,1990-01-01,High Sale
18796,Bovet,Men's watch/Unisex,2248455.0,407.0,311.0,2023-01-01,Low Sale
18797,Eterna,Men's watch/Unisex,84892.5,648.0,448.0,2024-01-01,Low Sale
18799,Swiss Military,Women's watch,17820.0,14642.0,7436.0,2024-01-01,High Sale
18800,Zenith,Men's watch/Unisex,610500.0,212.0,170.0,2024-01-01,Low Sale
18805,Rolex,Men's watch/Unisex,668250.0,250.0,165.0,1991-01-01,Low Sale
18810,Sea-Gull,Men's watch/Unisex,24997.5,620.0,415.0,2024-01-01,Low Sale
18812,F.P.Journe,Men's watch/Unisex,7590000.0,14642.0,448.0,2018-01-01,High Sale
18816,Longines,Men's watch/Unisex,251625.0,457.0,332.0,2024-01-01,Low Sale
18820,Revue Thommen,Women's watch,34732.5,14642.0,448.0,1999-01-01,High Sale
18823,Hanhart,Men's watch/Unisex,249645.0,1076.0,944.0,2024-01-01,Medium Sale
18835,Paul Picot,Men's watch/Unisex,71527.5,559.0,395.0,2024-01-01,Low Sale
18843,Festina,Men's watch/Unisex,22275.0,1610.0,1189.0,2024-01-01,Medium Sale
18845,Patek Philippe,Men's watch/Unisex,9487087.5,395.0,278.0,2022-01-01,Low Sale
18849,Montblanc,Men's watch/Unisex,247087.5,2264.0,1331.0,2022-01-01,Medium Sale
18860,Vulcain,Men's watch/Unisex,121687.5,343.0,300.0,2024-01-01,Low Sale
18863,Mühle Glashütte,Men's watch/Unisex,76065.0,461.0,362.0,2017-01-01,Low Sale
18867,Rolex,Men's watch/Unisex,1175212.5,1136.0,837.0,2024-01-01,Medium Sale
18873,Tissot,Men's watch/Unisex,57750.0,580.0,323.0,2024-01-01,Low Sale
18879,Rotary,Men's watch/Unisex,19800.0,760.0,484.0,1980-01-01,Medium Sale
18882,Terra Cielo Mare,Men's watch/Unisex,142312.5,14642.0,448.0,2024-01-01,High Sale
18883,Patek Philippe,Men's watch/Unisex,18520837.5,397.0,238.0,2022-01-01,Low Sale
18893,Sarcar,Men's watch/Unisex,61710.0,14642.0,448.0,1960-01-01,High Sale
18895,Hanhart,Men's watch/Unisex,227287.5,338.0,258.0,2024-01-01,Low Sale
18897,TAG Heuer,Men's watch/Unisex,231000.0,397.0,285.0,2024-01-01,Low Sale
18899,Jacques Lemans,Men's watch/Unisex,17820.0,1548.0,1067.0,2024-01-01,Medium Sale
18900,Vulcain,Men's watch/Unisex,375787.5,374.0,327.0,2024-01-01,Low Sale
18901,Zeno-Watch Basel,Men's watch/Unisex,258307.5,549.0,480.0,2024-01-01,Low Sale
18920,Ernest Borel,Men's watch/Unisex,103290.0,313.0,257.0,2024-01-01,Low Sale
18921,Carl F. Bucherer,Men's watch/Unisex,449625.0,3088.0,2340.0,2024-01-01,High Sale
18924,Certina,Men's watch/Unisex,69795.0,725.0,550.0,2024-01-01,Medium Sale
18925,Jorg Hysek,Men's watch/Unisex,532372.5,230.0,202.0,2023-01-01,Low Sale
18927,Iron Annie,Men's watch/Unisex,26730.0,14642.0,7437.0,2024-01-01,High Sale
18936,Citizen,Men's watch/Unisex,44962.5,219.0,144.0,2023-01-01,Low Sale
18943,Aquastar,Men's watch/Unisex,71610.0,1328.0,946.0,2024-01-01,Medium Sale
18946,Cartier,Men's watch/Unisex,713625.0,383.0,235.0,2022-01-01,Low Sale
18956,Hermès,Women's watch,67072.5,638.0,553.0,1997-01-01,Low Sale
18957,Vacheron Constantin,Men's watch/Unisex,2470875.0,628.0,461.0,2021-01-01,Low Sale
18958,Girard Perregaux,Men's watch/Unisex,934312.5,1083.0,589.0,2023-01-01,Medium Sale
18976,Jacques Lemans,Women's watch,44632.5,1610.0,1189.0,2024-01-01,Medium Sale
18983,Seiko,Men's watch/Unisex,115500.0,2264.0,1331.0,2024-01-01,Medium Sale
18991,Concord,Men's watch/Unisex,57337.5,1393.0,862.0,2003-01-01,Medium Sale
18994,Tudor,Men's watch/Unisex,296917.5,311.0,230.0,1990-01-01,Low Sale
18995,Pequignet,Men's watch/Unisex,250552.5,358.0,312.0,2023-01-01,Low Sale
18997,IWC,Men's watch/Unisex,402187.5,1125.0,853.0,2023-01-01,Medium Sale
18998,Iron Annie,Men's watch/Unisex,33907.5,1610.0,1189.0,2024-01-01,Medium Sale
18999,Seiko,Men's watch/Unisex,33000.0,457.0,332.0,2024-01-01,Low Sale
19001,Delma,Men's watch/Unisex,58162.5,14642.0,448.0,2013-01-01,High Sale
19005,Vulcain,Men's watch/Unisex,142642.5,374.0,268.0,2023-01-01,Low Sale
19006,Victorinox Swiss Army,Men's watch/Unisex,65010.0,14642.0,448.0,2018-01-01,High Sale
19008,Jaquet-Droz,Men's watch/Unisex,614625.0,3088.0,2340.0,2023-01-01,High Sale
19018,Dubey & Schaldenbrand,Men's watch/Unisex,201217.5,14642.0,448.0,2024-01-01,High Sale
19019,Grand Seiko,Men's watch/Unisex,462000.0,267.0,196.0,2024-01-01,Low Sale
19022,Hamilton,Women's watch,74662.5,580.0,323.0,2024-01-01,Low Sale
19024,Tudor,Men's watch/Unisex,268125.0,1262.0,869.0,2021-01-01,Medium Sale
19031,Jacques Lemans,Women's watch,8827.5,1610.0,1189.0,2024-01-01,Medium Sale
19032,Jacob & Co.,Men's watch/Unisex,329917.5,522.0,375.0,2024-01-01,Low Sale
19033,Franck Muller,Women's watch,1645875.0,3088.0,2340.0,2024-01-01,High Sale
19035,Zodiac,Men's watch/Unisex,90750.0,431.0,277.0,2024-01-01,Low Sale
19037,Vostok,Men's watch/Unisex,38362.5,1610.0,1189.0,2024-01-01,Medium Sale
19038,Pierre Kunz,Men's watch/Unisex,671055.0,270.0,209.0,2024-01-01,Low Sale
19039,KHS,Men's watch/Unisex,33000.0,1610.0,1189.0,2024-01-01,Medium Sale
19040,Omega,Men's watch/Unisex,345675.0,409.0,270.0,2024-01-01,Low Sale
19043,Versace,Men's watch/Unisex,43807.5,14642.0,448.0,2024-01-01,High Sale
19045,Chanel,Women's watch,412417.5,516.0,333.0,2024-01-01,Low Sale
19046,Ulysse Nardin,Men's watch/Unisex,494917.5,2946.0,2094.0,2019-01-01,High Sale
19047,Fortis,Men's watch/Unisex,18975.0,760.0,484.0,1986-01-01,Medium Sale
19048,Locman,Men's watch/Unisex,85882.5,1287.0,1134.0,2024-01-01,Medium Sale
19052,Michele,Women's watch,148087.5,977.0,573.0,2024-01-01,Medium Sale
19053,Seiko,Women's watch,119625.0,2264.0,1331.0,2020-01-01,Medium Sale
19070,Maurice Lacroix,Men's watch/Unisex,126225.0,407.0,311.0,2013-01-01,Low Sale
19076,Citizen,Men's watch/Unisex,19387.5,14642.0,448.0,2024-01-01,High Sale
19084,TAG Heuer,Men's watch/Unisex,338250.0,409.0,304.0,2023-01-01,Low Sale
19090,Tudor,Men's watch/Unisex,319687.5,1125.0,853.0,2021-01-01,Medium Sale
19093,Lacoste,Women's watch,13447.5,14642.0,7437.0,2024-01-01,High Sale
19095,Certina,Women's watch,39847.5,274.0,228.0,2023-01-01,Low Sale
19096,Pulsar,Women's watch,8827.5,14642.0,7437.0,2024-01-01,High Sale
19098,Tutima,Men's watch/Unisex,99990.0,393.0,284.0,2024-01-01,Low Sale
19104,Orator,Men's watch/Unisex,89347.5,14642.0,448.0,1950-01-01,High Sale
19105,TB Buti,Men's watch/Unisex,268455.0,14642.0,448.0,2011-01-01,High Sale
19106,Cuervo y Sobrinos,Men's watch/Unisex,148417.5,14950.0,10175.0,2023-01-01,High Sale
19112,Roamer,Women's watch,37867.5,2073.0,1305.0,2023-01-01,Medium Sale
19114,Ingersoll,Men's watch/Unisex,41085.0,14642.0,7437.0,2024-01-01,High Sale
19116,Baume & Mercier,Men's watch/Unisex,49417.5,14642.0,448.0,2021-01-01,High Sale
19119,Omega,Men's watch/Unisex,542437.5,1125.0,853.0,2021-01-01,Medium Sale
19125,Raidillon,Men's watch/Unisex,169537.5,358.0,312.0,2024-01-01,Low Sale
19126,Marvin,Men's watch/Unisex,19965.0,14642.0,448.0,1980-01-01,High Sale
19127,Rotary,Women's watch,17820.0,14642.0,7437.0,2024-01-01,High Sale
19132,Arnold & Son,Men's watch/Unisex,4859250.0,3088.0,2340.0,2024-01-01,High Sale
19133,Bell & Ross,Men's watch/Unisex,536250.0,267.0,196.0,2024-01-01,Low Sale
19135,Laco,Men's watch/Unisex,87697.5,1076.0,944.0,2024-01-01,Medium Sale
19146,Frederique Constant,Men's watch/Unisex,53625.0,347.0,254.0,2024-01-01,Low Sale
19149,Breil,Men's watch/Unisex,16170.0,14642.0,448.0,2000-01-01,High Sale
19152,Locman,Men's watch/Unisex,142972.5,343.0,300.0,2024-01-01,Low Sale
19154,Luminox,Men's watch/Unisex,20625.0,14642.0,448.0,2024-01-01,High Sale
19160,Laco,Men's watch/Unisex,83242.5,401.0,291.0,2023-01-01,Low Sale
19164,Police,Men's watch/Unisex,20460.0,1156.0,846.0,2024-01-01,Medium Sale
19170,Junghans,Men's watch/Unisex,25987.5,726.0,550.0,1960-01-01,Medium Sale
19172,Girard Perregaux,Men's watch/Unisex,884812.5,1083.0,589.0,2023-01-01,Medium Sale
19174,Corum,Women's watch,1460250.0,267.0,196.0,2024-01-01,Low Sale
19183,Election,Men's watch/Unisex,58162.5,417.0,314.0,1940-01-01,Low Sale
19184,Panerai,Men's watch/Unisex,621555.0,2224.0,1454.0,2022-01-01,Medium Sale
19186,Norqain,Men's watch/Unisex,148335.0,299.0,200.0,2024-01-01,Low Sale
19187,Norqain,Men's watch/Unisex,200392.5,850.0,610.0,2024-01-01,Medium Sale
19193,Philip Stein,Men's watch/Unisex,37537.5,1425.0,879.0,2024-01-01,Medium Sale
19195,IWC,Men's watch/Unisex,783750.0,3531.0,2421.0,2022-01-01,High Sale
19197,Luminox,Women's watch,31267.5,461.0,353.0,2024-01-01,Low Sale
19201,Cerruti,Women's watch,10312.5,14642.0,448.0,1995-01-01,High Sale
19203,Jacob & Co.,Men's watch/Unisex,568425.0,267.0,196.0,2024-01-01,Low Sale
19206,NOMOS,Women's watch,133320.0,920.0,745.0,2024-01-01,Medium Sale
19219,Bruno Söhnle,Men's watch/Unisex,51892.5,7780.0,5150.0,2024-01-01,High Sale
19220,Glashütte Original,Men's watch/Unisex,697125.0,1281.0,801.0,2024-01-01,Medium Sale
19224,Mondaine,Women's watch,22275.0,1610.0,1189.0,2024-01-01,Medium Sale
19226,Candino,Men's watch/Unisex,25987.5,760.0,484.0,1980-01-01,Medium Sale
19233,Spinnaker,Men's watch/Unisex,98422.5,14642.0,448.0,2024-01-01,High Sale
19237,Patek Philippe,Men's watch/Unisex,4030125.0,368.0,272.0,2024-01-01,Low Sale
19245,Czapek,Men's watch/Unisex,1820362.5,14642.0,448.0,2022-01-01,High Sale
19253,Jaermann & Stübi,Men's watch/Unisex,427597.5,6146.0,4678.0,2024-01-01,High Sale
19254,Strom,Women's watch,1780597.5,566.0,448.0,2024-01-01,Low Sale
19258,Vulcain,Men's watch/Unisex,393690.0,1076.0,944.0,2024-01-01,Medium Sale
19260,H.Moser & Cie.,Men's watch/Unisex,992062.5,14642.0,448.0,2023-01-01,High Sale
19262,Ebel,Men's watch/Unisex,79612.5,1741.0,1264.0,1989-01-01,Medium Sale
19265,Doxa,Men's watch/Unisex,20625.0,14642.0,448.0,1945-01-01,High Sale
19267,F.P.Journe,Men's watch/Unisex,15670875.0,3088.0,2340.0,2024-01-01,High Sale
19271,Swiss Military,Men's watch/Unisex,18645.0,14642.0,7437.0,2024-01-01,High Sale
19279,Bulgari,Women's watch,1072500.0,267.0,196.0,2023-01-01,Low Sale
19281,Concord,Men's watch/Unisex,134062.5,212.0,189.0,2020-01-01,Low Sale
19282,Panerai,Men's watch/Unisex,577417.5,459.0,279.0,2024-01-01,Low Sale
19292,Rado,Women's watch,114097.5,1629.0,1152.0,2024-01-01,Medium Sale
19301,Bulova,Men's watch/Unisex,11550.0,383.0,263.0,1990-01-01,Low Sale
19312,Dewitt,Men's watch/Unisex,1047750.0,239.0,188.0,2015-01-01,Low Sale
19315,Alfred Dunhill,Women's watch,223657.5,14642.0,448.0,2002-01-01,High Sale
19316,Breitling,Men's watch/Unisex,400125.0,225.0,173.0,2024-01-01,Low Sale
19319,Lancaster,Men's watch/Unisex,26812.5,5035.0,3910.0,2024-01-01,High Sale
19320,Roger Dubuis,Men's watch/Unisex,4533375.0,3088.0,2340.0,2023-01-01,High Sale
19325,Maserati,Men's watch/Unisex,19470.0,14642.0,7437.0,2024-01-01,High Sale
19328,Paul Picot,Men's watch/Unisex,83902.5,2439.0,1697.0,2016-01-01,Medium Sale
19331,Tudor,Men's watch/Unisex,494010.0,355.0,260.0,2024-01-01,Low Sale
19333,Eberhard & Co.,Men's watch/Unisex,232567.5,343.0,300.0,2024-01-01,Low Sale
19334,Certina,Women's watch,31515.0,274.0,228.0,2022-01-01,Low Sale
19335,Arnold & Son,Men's watch/Unisex,1108305.0,767.0,594.0,2024-01-01,Medium Sale
19337,Blancpain,Men's watch/Unisex,528000.0,14642.0,448.0,2018-01-01,High Sale
19338,Ball,Men's watch/Unisex,193792.5,1463.0,1008.0,2023-01-01,Medium Sale
19344,Nauticfish,Men's watch/Unisex,55440.0,14642.0,448.0,2020-01-01,High Sale
19345,Enicar,Men's watch/Unisex,32917.5,14642.0,448.0,1970-01-01,High Sale
19347,Vulcain,Men's watch/Unisex,152130.0,343.0,300.0,2024-01-01,Low Sale
19349,Raketa,Men's watch/Unisex,10725.0,14642.0,448.0,1992-01-01,High Sale
19350,Rolex,Men's watch/Unisex,1542337.5,1224.0,821.0,2017-01-01,Medium Sale
19354,Nixon,Men's watch/Unisex,213757.5,14642.0,448.0,2022-01-01,High Sale
19355,Heuer,Men's watch/Unisex,714945.0,306.0,287.0,1966-01-01,Low Sale
19364,Zenith,Men's watch/Unisex,899250.0,267.0,196.0,2024-01-01,Low Sale
19365,Swiss Military,Women's watch,24997.5,14642.0,7437.0,2024-01-01,High Sale
19369,Festina,Men's watch/Unisex,7095.0,14642.0,7437.0,2024-01-01,High Sale
19370,Ernest Borel,Men's watch/Unisex,70620.0,313.0,257.0,2023-01-01,Low Sale
19372,Squale,Men's watch/Unisex,232650.0,14642.0,448.0,2018-01-01,High Sale
19377,Luminox,Men's watch/Unisex,30937.5,1425.0,879.0,2024-01-01,Medium Sale
19382,Omega,Men's watch/Unisex,672292.5,780.0,534.0,2024-01-01,Medium Sale
19383,Bomberg,Men's watch/Unisex,70125.0,14642.0,448.0,2024-01-01,High Sale
19384,Mondia,Men's watch/Unisex,13447.5,14642.0,448.0,2020-01-01,High Sale
19387,Balmain,Men's watch/Unisex,43477.5,1177.0,671.0,2024-01-01,Medium Sale
19388,Baume & Mercier,Women's watch,272250.0,3531.0,2421.0,2024-01-01,High Sale
19389,Jean Marcel,Men's watch/Unisex,127050.0,1474.0,1091.0,2024-01-01,Medium Sale
